Date,BCOLOMBIA.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,BRK-B,CBU7.L,CENCOSUD.SN,CHILE.SN,EIMI.L,F,FALABELLA.SN,GE,JNJ,LQDA,NKE,PFE,UBER
2020-05-24,15170.55078125,39968.69921875,6269.3603515625,3043.338134765625,54594.671875,15975.7314453125,1363.2698974609375,7.050219535827637,1215.91650390625,45039.77734375,6683.185546875,799.8521118164062,16500.861328125,8930.6162109375,8904.0703125,14392.943359375,3185.730712890625,18151.21484375,564.2067260742188,15098.8056640625,12421.5986328125,22373.08984375,5408.09521484375,12390.1796875,4928.84814453125,4433.5185546875,77.59740447998047,174.92999267578125,141.5399932861328,719.2817993164062,54.9338264465332,24.510000228881836,4.458885192871094,2078.20947265625,31.28107452392578,125.46846008300781,8.4399995803833,88.30876922607422,28.827999114990234,34.83000183105469
2020-05-31,17872.935546875,38791.58203125,6972.01904296875,3006.4931640625,53794.75,16748.748046875,1377.1099853515625,7.050219535827637,1247.3873291015625,46677.578125,7160.55615234375,799.8521118164062,15674.099609375,9082.59375,8925.0546875,15381.76953125,3228.975341796875,18200.494140625,607.5518798828125,17022.478515625,12359.4892578125,21943.181640625,5824.10302734375,11523.626953125,4943.17724609375,4368.31982421875,77.36624908447266,185.5800018310547,141.55999755859375,678.63623046875,55.84528350830078,24.975000381469727,4.506235122680664,1797.458984375,32.0618782043457,130.171142578125,9.239999771118164,92.85845184326172,29.358444213867188,36.31999969482422
2020-06-07,20446.640625,42051.0859375,7272.1845703125,3094.91943359375,53094.8203125,18037.111328125,1622.775634765625,6.706521511077881,1338.938720703125,52393.53515625,8065.912109375,698.5135498046875,18361.08203125,9615.857421875,10027.30078125,14973.6826171875,3296.245849609375,18726.13671875,663.088623046875,20053.310546875,13775.5517578125,26958.76953125,6081.2705078125,13393.5546875,4936.0126953125,4550.87646484375,80.66585540771484,200.66000366210938,140.5399932861328,759.2015991210938,63.23548126220703,27.559999465942383,5.792604446411133,2245.619140625,38.454742431640625,128.9022674560547,7.559999942779541,96.99006652832031,27.66719627380371,37.209999084472656
2020-06-14,18373.37890625,43692.23828125,7163.03369140625,3091.235107421875,51494.98046875,17199.67578125,1470.5322265625,6.706521511077881,1330.3558349609375,59075.8046875,7851.92041015625,716.6096801757812,16879.798828125,9511.5439453125,9573.3935546875,14769.6396484375,3075.21484375,17494.15625,636.18701171875,18406.421875,13166.8935546875,26600.51171875,6051.01611328125,12542.208984375,4871.53759765625,4237.921875,82.44221496582031,181.2100067138672,141.55999755859375,770.814697265625,62.31581497192383,26.6200008392334,5.098123073577881,2254.29296875,35.380306243896484,124.39549255371094,7.579999923706055,91.059814453125,25.945207595825195,32.2400016784668
2020-06-21,19574.439453125,46073.24609375,7394.9794921875,2999.124267578125,50995.015625,18359.205078125,1480.912353515625,6.697709083557129,1419.0458984375,56211.1171875,8938.349609375,716.6096801757812,16621.431640625,9478.26953125,9573.3935546875,14801.03125,3171.315185546875,16962.45703125,618.0101318359375,18337.220703125,13042.677734375,26869.205078125,6164.4716796875,12055.71875,4871.53759765625,4107.5244140625,85.09945678710938,179.72000122070312,141.5,857.912353515625,62.241912841796875,27.139999389648438,4.9166107177734375,2419.100341796875,34.892311096191406,125.86563110351562,10.010000228881836,90.44601440429688,25.691524505615234,32.29999923706055
2020-06-28,17029.3359375,41351.578125,7326.76025390625,2991.755126953125,50395.078125,17818.087890625,1432.47119140625,6.697709083557129,1338.938720703125,52453.8671875,8197.6005859375,676.7978515625,16190.8251953125,9371.2587890625,9408.333984375,14675.46484375,3108.849853515625,16995.39453125,603.4688110351562,17008.642578125,14222.73046875,25722.783203125,5824.10302734375,12070.9248046875,4677.53857421875,4749.65087890625,86.05089569091797,175.3699951171875,141.72000122070312,863.7188110351562,59.9427375793457,26.950000762939453,4.664072036743164,2497.263427734375,31.622682571411133,120.5975341796875,10.899999618530273,88.45352172851562,24.630647659301758,29.610000610351562
2020-07-05,18051.6953125,42282.69921875,7592.23486328125,3032.28369140625,52494.875,17843.857421875,1453.23193359375,6.697709083557129,1341.7996826171875,49221.63671875,8016.52783203125,680.2473754882812,16837.990234375,9371.2587890625,9471.880859375,14769.6396484375,3195.340576171875,16962.45703125,610.7176513671875,17681.8125,14520.84765625,25131.662109375,6081.2705078125,12428.3798828125,4814.0556640625,4727.896484375,88.6010513305664,178.8300018310547,141.83999633789062,937.026123046875,63.09588623046875,28.110000610351562,4.774557590484619,2737.14892578125,33.3317985534668,123.36283874511719,7.789999961853027,92.94844818115234,26.529457092285156,30.68000030517578
2020-07-12,18066.16796875,43391.49609375,7691.57373046875,3094.91943359375,50695.3125,18747.833984375,1439.391357421875,7.050219535827637,1370.4093017578125,53782.83984375,8460.98046875,654.78369140625,17511.501953125,9622.1513671875,9643.5419921875,15460.248046875,3401.9560546875,17324.76171875,623.1512451171875,17821.814453125,15248.3955078125,26063.12890625,6504.84228515625,12781.2841796875,4871.53662109375,4894.677734375,93.3631362915039,182.89999389648438,141.94000244140625,870.9769897460938,60.71460723876953,29.049999237060547,4.814016819000244,2549.211181640625,32.696434020996094,124.58802795410156,7.440000057220459,92.53294372558594,26.00670623779297,33.13999938964844
2020-07-19,17675.62109375,45162.83984375,7876.05712890625,3161.2392578125,50895.30078125,18834.42578125,1536.2734375,6.697709083557129,1361.8265380859375,54880.94140625,8538.908203125,654.78369140625,17701.47265625,9657.2236328125,9747.5283203125,15413.1611328125,3447.173583984375,17289.8671875,639.9738159179688,17121.8203125,15013.8017578125,24862.96875,6664.43994140625,13026.7841796875,4871.53662109375,5090.46533203125,93.75978088378906,190.75999450683594,142.02000427246094,914.5258178710938,58.95738220214844,28.829999923706055,5.366445064544678,2448.013671875,34.55363464355469,130.69619750976562,6.96999979019165,90.91816711425781,27.8670711517334,32.54999923706055
2020-07-26,18427.779296875,46028.234375,7805.10205078125,3213.270263671875,51595.23046875,18603.509765625,1536.2734375,6.97090482711792,1350.3826904296875,54897.38671875,9153.5751953125,662.0592041015625,17425.158203125,9944.990234375,9940.650390625,15811.2685546875,3749.4716796875,17471.52734375,646.5562133789062,17989.8125,15248.3955078125,25077.921875,6656.78955078125,13379.6865234375,4828.3193359375,5112.21923828125,90.14623260498047,194.52000427246094,141.9600067138672,903.638671875,60.39436340332031,29.049999237060547,5.429579257965088,2515.5751953125,33.527286529541016,129.6198272705078,5.539999961853027,92.94844818115234,28.95100212097168,31.18000030517578
2020-08-02,19382.431640625,41971.6953125,7805.10205078125,3134.98876953125,48945.4765625,17968.478515625,1439.391357421875,7.050219535827637,1310.3287353515625,53812.57421875,8472.4560546875,654.78369140625,16751.638671875,9809.2001953125,9655.9208984375,15332.1376953125,3705.59033203125,16678.859375,636.3164672851562,18549.80078125,15455.38671875,24719.669921875,5922.24658203125,12520.443359375,4698.6025390625,5068.7109375,103.4275131225586,195.77999877929688,142.39999389648438,957.3489379882812,59.67998123168945,29.280000686645508,5.2164998054504395,2602.219482421875,29.666271209716797,127.55458068847656,5.53000020980835,92.17410278320312,29.581378936767578,30.260000228881836
2020-08-09,18080.626953125,43457.28125,7805.10205078125,3202.087158203125,50695.3125,18704.537109375,1501.6728515625,7.050219535827637,1338.938720703125,53007.1875,8605.3564453125,658.4013061523438,17045.22265625,9484.5634765625,9609.4306640625,15731.4091796875,3954.254638671875,17091.708984375,629.6142578125,17303.81640625,14144.435546875,24110.6328125,6304.8212890625,13042.1240234375,4813.90625,5075.962890625,108.15067291259766,209.47999572753906,142.36000061035156,923.96142578125,57.988441467285156,29.8700008392334,5.413796901702881,2597.400390625,31.279098510742188,130.03988647460938,6.21999979019165,96.1874008178711,29.84721565246582,32.900001525878906
2020-08-16,18181.873046875,44163.90234375,8074.73291015625,3224.453369140625,51495.24609375,18343.72265625,1522.4332275390625,6.962092399597168,1350.3826904296875,51774.49609375,8522.29296875,658.4013061523438,17701.47265625,9677.05078125,9737.7255859375,16290.396484375,3803.10546875,16761.431640625,637.7050170898438,17541.818359375,14282.4306640625,24289.759765625,6029.3681640625,12858.0029296875,4900.384765625,5075.962890625,112.04615783691406,210.9600067138672,141.82000732421875,980.937744140625,57.471126556396484,30.010000228881836,5.555849075317383,2714.114990234375,32.5498161315918,129.72483825683594,5.690000057220459,100.50291442871094,29.544466018676758,29.989999771118164
2020-08-23,18529.025390625,46066.359375,8046.3505859375,3310.191162109375,51195.265625,18531.34375,1508.593017578125,7.041406631469727,1404.7410888671875,53101.875,9120.3505859375,649.6226806640625,18875.81640625,10050.85546875,10055.125,16769.5234375,3803.10546875,17073.638671875,656.09326171875,17975.810546875,14254.8330078125,24845.05859375,6327.77490234375,13379.6865234375,5052.23095703125,5039.70556640625,121.27301788330078,207.42999267578125,142.0399932861328,933.3970336914062,57.14267349243164,29.899999618530273,5.255958557128906,2553.93359375,30.8392333984375,133.6802978515625,5.659999847412109,103.63800811767578,30.181007385253906,30.829999923706055
2020-08-30,19310.109375,47221.41015625,8415.3193359375,3451.84228515625,52195.17578125,19483.890625,1505.1329345703125,6.609580993652344,1407.6021728515625,54501.45703125,9784.8525390625,674.4955444335938,18737.658203125,10579.271484375,10417.9228515625,17312.5390625,3856.7392578125,18116.93359375,684.0435180664062,18899.80078125,15110.396484375,25704.87109375,6886.333984375,13886.0302734375,5131.736328125,5525.5478515625,121.69965362548828,218.5500030517578,142.05999755859375,889.4851684570312,54.99130630493164,30.760000228881836,5.476930618286133,2462.470458984375,32.30545425415039,134.45037841796875,5.059999942779541,106.03659057617188,29.42803382873535,33.79999923706055
2020-09-06,19715.119140625,47481.1484375,8415.3193359375,3429.47607421875,50995.28125,19685.9453125,1484.372314453125,6.609580993652344,1384.7142333984375,53941.6171875,10216.7841796875,707.6034545898438,19687.4921875,10594.27734375,10538.30078125,16657.7265625,3764.099365234375,19011.1875,702.4988403320312,19417.80078125,15179.39453125,26564.6875,7016.40869140625,14637.869140625,5196.78857421875,5801.10009765625,117.94793701171875,218.32000732421875,142.02999877929688,879.686767578125,54.19480514526367,29.81999969482422,5.4453630447387695,2428.73828125,31.376846313476562,130.89659118652344,4.340000152587891,106.37557983398438,28.224824905395508,33.2400016784668
2020-09-13,18919.5703125,47098.7890625,8330.171875,3366.1064453125,49995.37890625,19483.890625,1401.33056640625,6.609580993652344,1387.575439453125,53101.875,10133.7216796875,667.1478881835938,20032.890625,10340.982421875,10248.3466796875,16354.275390625,3744.5966796875,18663.4140625,684.0121459960938,18297.810546875,15179.39453125,25704.87109375,7115.8779296875,15098.177734375,5326.8876953125,6192.67431640625,109.2110595703125,217.92999267578125,142.22000122070312,835.4120483398438,51.156612396240234,29.940000534057617,5.524281024932861,2322.721923828125,29.079788208007812,130.1830596923828,4.880000114440918,111.6754379272461,27.999711990356445,36.97999954223633
2020-09-20,18948.498046875,46415.99609375,8017.9677734375,3388.471923828125,50395.33984375,18834.42578125,1463.6119384765625,6.609580993652344,1459.0999755859375,52800.109375,9552.2783203125,657.5856323242188,19324.82421875,10204.5595703125,10190.818359375,16162.6298828125,3656.832275390625,18179.740234375,676.6173706054688,18129.806640625,14903.40625,25418.265625,6947.544921875,14745.2744140625,5269.06591796875,6054.89794921875,104.1795654296875,218.2100067138672,142.1699981689453,838.8960571289062,51.32083511352539,30.420000076293945,5.705793857574463,2298.62744140625,33.625030517578125,131.4163055419922,5.809999942779541,108.51445007324219,28.434417724609375,37.119998931884766
2020-09-27,18225.26953125,46429.65234375,7904.43994140625,3302.73486328125,50995.28125,19166.375,1328.6689453125,6.609580993652344,1419.0458984375,53179.4921875,9203.41015625,665.6768798828125,17960.521484375,10040.849609375,9999.05859375,16274.4228515625,3510.559326171875,18445.384765625,669.9619750976562,17569.814453125,14834.4091796875,24849.078125,6893.98583984375,13855.341796875,5290.7490234375,5931.625,109.48410034179688,210.4499969482422,142.2100067138672,856.38818359375,49.51434326171875,28.8700008392334,5.137581825256348,2216.60888671875,29.861764907836914,128.3154754638672,5.050000190734863,117.5715103149414,27.98418617248535,34.459999084472656
2020-10-04,17928.591796875,46653.91796875,7876.05712890625,3463.025146484375,49595.4140625,19123.076171875,1321.748779296875,6.43332576751709,1413.32421875,52041.3515625,9568.888671875,656.0616455078125,17841.98828125,9930.7998046875,9914.015625,15970.9765625,3476.428466796875,18262.751953125,666.98779296875,17747.4609375,14572.2216796875,24721.646484375,7192.39501953125,13920.7919921875,5095.06298828125,6004.138671875,110.2056655883789,211.17999267578125,142.05999755859375,836.8636474609375,51.32904815673828,30.030000686645508,5.43747091293335,2187.791748046875,31.281845092773438,128.82638549804688,4.960000038146973,119.85234069824219,28.2403507232666,37.720001220703125
2020-10-11,19011.625,46996.95703125,7734.14599609375,3459.298095703125,49470.671875,18625.15625,1341.1253662109375,6.43332576751709,1453.3778076171875,52783.60546875,9303.087890625,645.7066650390625,18085.44921875,9958.5390625,10093.2939453125,17248.654296875,3608.074951171875,18428.77734375,672.9363403320312,17917.431640625,14834.4091796875,24576.009765625,7288.03662109375,14276.5439453125,5211.02587890625,6011.39013671875,114.05729675292969,215.67999267578125,141.89999389648438,808.5569458007812,50.138404846191406,31.139999389648438,5.721577167510986,2107.7978515625,33.484798431396484,132.99317932128906,5.380000114440918,123.95970916748047,28.558616638183594,37.27000045776367
2020-10-18,17804.1875,46647.05859375,7805.10205078125,3429.47607421875,50645.5703125,18755.048828125,1300.9884033203125,6.43332576751709,1452.8056640625,52010.07421875,9172.2744140625,638.3101806640625,18241.951171875,9892.6025390625,9975.2294921875,17248.654296875,3528.999755859375,18477.740234375,669.2185668945312,17513.759765625,14579.12109375,23602.0703125,7063.1953125,13634.64453125,5348.7294921875,6076.65234375,116.05624389648438,211.91000366210938,141.94000244140625,810.734375,49.596458435058594,30.8799991607666,6.053033828735352,2033.586181640625,35.687744140625,130.4649200439453,2.859999895095825,121.13944244384766,29.459077835083008,33.720001220703125
2020-10-25,18287.1640625,49398.25390625,7805.10205078125,3474.056396484375,51695.48828125,18884.94140625,1287.1480712890625,6.43332576751709,1427.056884765625,51184.51953125,9138.7666015625,639.0498046875,18372.376953125,10047.2158203125,9995.6708984375,16881.322265625,3651.576416015625,17853.4921875,673.0107421875,18129.88671875,14972.404296875,24758.0546875,7016.828125,13588.2412109375,5492.54638671875,6163.6689453125,112.17536163330078,212.7100067138672,141.6199951171875,801.298828125,54.59716033935547,31.18000030517578,6.439733982086182,2225.37939453125,37.35218811035156,127.94547271728516,4.550000190734863,123.0228042602539,29.63762092590332,36.75
2020-11-01,17928.591796875,46681.359375,7237.45849609375,3170.29248046875,52545.40234375,18762.265625,1239.3990478515625,6.43332576751709,1412.3472900390625,50358.9609375,8895.84765625,639.7894287109375,17476.798828125,9604.291015625,9732.013671875,16657.7265625,3558.656005859375,17761.939453125,661.7828369140625,17350.87109375,14158.236328125,22873.89453125,6645.8955078125,12923.13671875,4917.66015625,5797.474609375,106.14924621582031,201.89999389648438,141.55999755859375,780.2501831054688,49.021663665771484,30.190000534057617,6.1003851890563965,2043.2242431640625,36.32414245605469,120.7835693359375,4.619999885559082,113.64393615722656,27.541715621948242,33.40999984741211
2020-11-08,18426.197265625,48259.2109375,7663.19091796875,3267.527099609375,51995.45703125,19086.99609375,1280.22802734375,6.4245123863220215,1412.93603515625,50358.9609375,9415.19140625,676.6146240234375,17737.64453125,9756.1787109375,9897.3681640625,16849.380859375,3835.440673828125,18053.2578125,680.4458618164062,17959.921875,14544.6201171875,23984.365234375,6955.00732421875,12876.7333984375,5126.37646484375,5594.43603515625,115.73448181152344,208.85000610351562,141.6699981689453,831.0572509765625,54.605369567871094,32.380001068115234,6.147736549377441,2255.06396484375,39.604087829589844,125.31153106689453,4.5,121.9911880493164,28.25587272644043,44.869998931884766
2020-11-15,19267.744140625,47914.48046875,7606.4267578125,3278.833984375,53245.3515625,19678.728515625,1384.0302734375,6.4245123863220215,1441.771240234375,50771.734375,9599.474609375,691.791015625,18894.0703125,10277.3203125,10340.1552734375,17983.322265625,3781.072265625,17903.43359375,694.6530151367188,18852.255859375,15179.39453125,24849.078125,7109.56201171875,13147.41015625,5411.98974609375,5786.59765625,116.49089813232422,227.4199981689453,141.44000244140625,942.1067504882812,58.661773681640625,32.650001525878906,6.739624500274658,2578.124755859375,45.28279495239258,132.05056762695312,3.930000066757202,121.4044418334961,30.287479400634766,47.61000061035156
2020-11-22,20255.64453125,49293.3125,7734.14599609375,3317.274658203125,52945.375,20133.353515625,1489.9085693359375,6.4245123863220215,1470.6064453125,51279.63671875,9968.04296875,705.25634765625,18902.767578125,10477.408203125,10545.6162109375,18111.087890625,3716.818603515625,18117.453125,708.1124267578125,19390.482421875,15524.3818359375,25122.146484375,7117.29052734375,13518.634765625,5346.0791015625,5819.228515625,114.615478515625,227.00999450683594,141.63999938964844,965.332763671875,56.781375885009766,33.33000183105469,6.897459983825684,2623.519287109375,47.77946090698242,128.93212890625,3.140000104904175,125.85250091552734,30.335952758789062,48.43000030517578
2020-11-29,20123.92578125,48603.91796875,7947.0126953125,3391.896240234375,55395.1640625,20775.599609375,1503.056884765625,6.4245123863220215,1494.734130859375,52106.71484375,10102.0693359375,743.197265625,19094.0546875,10828.4736328125,10772.0439453125,18047.205078125,3726.703857421875,19419.310546875,758.9588623046875,19546.28515625,16414.447265625,25495.3359375,7325.93994140625,13920.7919921875,5507.4521484375,5837.35693359375,113.88289642333984,231.5500030517578,141.7100067138672,993.6395263671875,55.73853302001953,34.08000183105469,7.1736741065979,2640.770751953125,50.91255569458008,126.85316467285156,3.0299999713897705,127.05443572998047,30.7740478515625,50.720001220703125
2020-12-06,21514.3046875,50078.55859375,7982.490234375,3482.3466796875,53995.28515625,22370.392578125,1467.0718994140625,8.90090274810791,1574.1788330078125,53256.375,10386.8681640625,803.8045654296875,19450.546875,11218.6494140625,11403.103515625,18302.736328125,3880.9111328125,19778.154296875,815.357421875,20537.765625,17594.298828125,26496.58203125,7395.4912109375,14462.1572265625,5727.74951171875,6047.646484375,119.41146850585938,231.35000610351562,141.39999389648438,979.8491821289062,60.599647521972656,34.61000061035156,7.370970249176025,2540.055419921875,53.262367248535156,133.29638671875,2.9000000953674316,129.83685302734375,33.34474563598633,54.86000061035156
2020-12-13,23416.931640625,51976.4140625,8074.73291015625,3468.025390625,54645.2265625,22803.369140625,1598.5550537109375,9.341541290283203,1521.2154541015625,54587.98828125,11140.7529296875,832.2180786132812,20919.9921875,11567.896484375,11678.244140625,19556.4609375,3855.2099609375,19920.0234375,849.1741333007812,23087.28125,17194.11328125,30510.66015625,7673.69140625,15297.40234375,5727.74951171875,5986.01025390625,119.56778717041016,226.38999938964844,141.8800048828125,925.4130859375,59.67176818847656,34.650001525878906,7.118431568145752,2409.46240234375,54.63308334350586,135.67364501953125,2.9800000190734863,130.30674743652344,33.9894905090332,52.630001068115234
2020-12-20,25539.087890625,52101.078125,8230.8349609375,3602.19384765625,53245.3515625,22817.80078125,1609.6270751953125,9.015467643737793,1488.849365234375,55512.48828125,11752.23828125,897.270263671875,21467.76953125,12337.3291015625,12265.1025390625,19965.275390625,4072.6845703125,19834.34375,886.7481689453125,25226.041015625,18325.671875,33041.08203125,8021.44140625,17138.041015625,5801.18212890625,6141.91455078125,123.71908569335938,223.42999267578125,141.74000549316406,929.0421142578125,60.106964111328125,35.22999954223633,7.063188552856445,2553.066162109375,52.91968536376953,137.05747985839844,3.130000114440918,130.18345642089844,31.146013259887695,50.619998931884766
2020-12-27,25356.146484375,51921.01171875,8429.5107421875,3535.1103515625,52695.39453125,23373.451171875,1582.638671875,9.438481330871582,1517.684814453125,55222.49609375,11542.826171875,854.6499633789062,21467.76953125,12044.0166015625,12100.3115234375,20232.341796875,4067.74169921875,19742.330078125,890.50537109375,24978.169921875,18008.283203125,32549.560546875,8245.5478515625,16867.359375,5813.01220703125,6076.65234375,128.90579223632812,226.52999877929688,141.8000030517578,904.3644409179688,60.30403518676758,34.779998779296875,6.992161750793457,2457.651611328125,52.184364318847656,135.24786376953125,2.819999933242798,134.28016662597656,30.807113647460938,52.880001068115234
