Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL
2022-10-24/2022-10-30,-0.005131059855953857,0.0,-0.08771937518159334,0.012820532863610179,-0.013275884983762642,0.07096794799981887,-0.04485479532817738,-0.04791664177469779,0.0,0.02422439786686459,-0.04153349622636593,-0.04530743157973094,0.0,-0.05444135133822359,0.003571282327504477,-0.050139141045491886,0.040388159971307624,-0.026829171277668706,-0.013944993643609793,-0.006493576418845515,0.01641092026642621,-0.03362320440581379,-0.07742708675447674,-0.061781029191894765,0.010801980455769744,-0.09285717711608887,-0.0750708331682105,0.035120062575374256,0.06942147938841359,-0.0432852501735308,-0.020782404439821267
2022-10-31/2022-11-06,0.05558725282294685,0.0,0.050384731996859555,0.012658173883552726,0.05454543326678074,-0.03915660317711567,0.10497232382132626,0.05032820011056094,-0.0031249085244025032,0.05394189808798133,0.0666666429555609,-0.11016949152542377,-0.036363732495270584,0.0333334142019579,0.02829209621391815,-0.022483034834409055,-0.08086133345321278,0.05263151780224229,-0.01673629612373073,0.008986972171887375,-0.088541835886783,0.028794293209015498,-0.00560772445654778,-0.018867898516368276,0.02946894909943576,0.00787403895250538,0.022205220101726653,0.08035716181166408,0.09969098486598016,-0.025522102583085182,0.018726630671600297
2022-11-07/2022-11-13,0.09934835608219017,0.0,0.09849865406987113,-0.0356249806743375,-0.006896656789173394,0.07210016186522106,0.040000007812825755,0.02083338311727112,0.01692790794961363,-0.0610235906165133,-0.031249956236336973,0.03714287167503727,0.028301946146071177,0.03284457950978159,0.057968465344202746,0.028000020706086204,-0.022500831464468907,-0.017857173315556918,0.01803371104771956,0.03179226370205024,0.057142848208905805,0.0029153991830448422,-0.003947360182006032,0.09615377795543556,0.005033050743486811,-0.012500036549311533,0.029962548544764545,0.0,-0.016163129275451604,-0.02857138499287848,0.0030636697054979845
2022-11-14/2022-11-20,0.024691492699385753,0.0,0.0,-0.027219646954301235,0.059027768959122984,0.1257309805064375,-0.11057683820201336,-0.03265305963206733,0.04808868298739677,0.03522004883121577,0.0,0.0,-0.03394488344203195,-0.00965362313540885,0.007190950940149099,0.021400778618314353,-0.01867924541966004,-0.0060606165859602434,0.023269545476956033,0.011890574643065088,0.009189486574262995,0.022093178575590677,0.03203763177007879,-0.03508767217794395,-0.0046948845248449,0.028481096989281474,-0.021454570924262506,0.014876017591466173,0.03642863822136877,-0.007107742766398695,-0.02748925599116392
2022-11-21/2022-11-27,0.009638489806772066,0.43076931504276583,0.13266672968814675,0.012658220012958354,0.0,-0.021038929373892734,0.0,0.00801685202591118,-0.023529363523419056,-0.004860240052353637,-0.09354847902973795,0.012855844869260169,0.07521361101199986,0.07740836703343845,-0.006352675860368917,-0.047619067182620656,0.0330706381434811,-0.030000060640650972,-0.03215722145738742,-0.009243979536390556,-0.011783856914412194,0.023890711750081284,-0.28205122165852525,0.07272710824627393,0.0062892964887582,0.07615376903416626,0.003344449448587028,-0.002443024973308061,-0.06616126792618371,0.05457480752463484,0.0006054497036052098
2022-11-28/2022-12-04,-0.058233791305171034,-0.003225940892134349,-0.002354464507953846,0.020385511555169433,-0.026229527067893832,0.0029187032265634016,-0.06216221409547651,0.023489915879192802,-0.04698799093866213,-0.061049986056458505,0.03558729266218519,0.1332728607572593,-0.09009014932606663,-0.004789849875367791,0.0,-0.0025000442161214886,0.014330819093021363,-0.05707818851116542,-0.0023793368631725986,-0.01779073258901498,0.029810396161821684,0.021111054367892956,0.14591838200699536,-0.05932204889143755,-0.011250010002813116,-0.05646887627193509,-0.036869988316561075,0.007346931456891248,-0.04132851986052555,0.11056977155046432,0.018643339663549474
2022-12-05/2022-12-11,0.013177813067299704,0.03883481934054678,0.0029498420273323944,-0.028152425870894393,-0.0538719951626474,-0.02169329152173549,-0.015129637739324076,0.02083330618593271,0.005056852062773398,-0.048548023571185706,0.03058409912258897,-0.04608001708984377,0.006796846213977581,-0.026737987822737508,0.003278829600358746,-0.027568762437220617,-0.05822002223688516,0.0933333887709964,0.0008517531769769437,-0.011431356828934702,-0.005263300380105473,-0.020674591933549702,0.04630452751760439,-0.009008841265533474,0.00979779589864238,-0.030615172991213413,0.0344359565183745,-0.048820012674588686,-0.01077746113228506,-0.03486673327752421,-0.044779552193247696
2022-12-12/2022-12-18,0.0505252576440709,-0.30425743597176236,-0.043529204102661256,-0.05793188104909763,-0.07473319872488482,-0.05868030320795525,-0.028529670903462034,0.040408119343908755,-0.049685506112900235,-0.02232337680621055,-0.19006337459564127,-0.060717863078470935,0.01001055603990686,-0.049450396025079835,-0.003680460103385741,-0.07268058842456104,0.015255051921344576,-0.08073182371002174,-0.013872419986362683,-0.004560184216317209,-0.0047618953867705205,0.0,-0.0832107321547706,-0.03454550135927725,-0.01627553803402859,-0.023123033712843077,0.0223048730105464,-0.028758879837096685,-0.046692665485523976,0.011754449801195888,-0.006451652345337178
2022-12-19/2022-12-25,-0.021428343570164876,0.020895535532082343,0.1346864833948893,-0.01686335537834638,0.02692326692813718,0.016949200033147926,0.0820783198095365,-0.06630047234001024,-0.013898120719303075,0.05219005338557481,-0.0942774544027779,-0.0357142857142857,-0.011154271078729794,0.03644175007079942,0.006579228642008106,0.008337933746970005,0.018403192468696483,0.06659603435655148,0.021756433952341503,0.025850682800018232,0.13845408933705805,-0.0222221589230146,0.0251106305459996,0.009416150445580085,0.039134588854421004,0.0048000139490747,0.004363569403804668,0.041141969530462896,0.03020422358963115,-0.006099163319742362,0.044009132649189375
2022-12-26/2023-01-01,0.03406308493659016,-0.0009746169761233325,0.0027097702545657576,-0.0015042117429673318,0.04119847191225956,0.01694916810879299,0.015309766836366867,0.008403390054338322,0.006711432454528543,0.07174486261444124,0.1499999999999999,0.10833330507631644,-0.01534896533964547,-0.00999991458208116,-0.003268040055217858,0.0463066627983848,0.032184858633554914,0.04477617729205541,0.0,0.011881942427953263,0.0004763117200587974,0.05113626668727189,0.009299056019217655,0.06343288329552732,0.027250398868610137,0.027070054343963257,-0.002172342868698496,0.07001254317350014,0.04595892597739315,0.0009349701539946853,-0.0011034331634445227
2023-01-02/2023-01-08,0.010085023388861192,0.013707226049758825,0.07837827861812219,-0.010010387548538557,0.024819985903451913,0.022222132823277674,0.019198450244034326,-0.020833371339694207,0.03333337448080664,0.09338850703130697,-0.011857784189711063,-0.10718458252933616,0.04411762358030602,0.010100922948768964,-0.013084280710567109,0.04697608972636891,0.005896557011273007,0.00013876136767132508,0.04447878810050043,0.049728243063368316,0.047619120593442865,0.08108113280108631,0.022022352190129935,0.008771948565590604,0.05979082557253479,0.046511677518444206,0.04136437210402977,-0.03179754824268377,-0.015354324430927213,-0.0077301643580754975,0.008717318377097216
2023-01-09/2023-01-15,0.01805220413389841,0.09234399055276343,-0.020050054515043936,0.011594186799121609,0.019305060145641928,-0.021739044880492164,0.05783456306076462,-0.01702126838442375,0.09612901217420955,0.025699116255167187,-0.0844000344854372,0.10966588649857067,0.03014930372258129,-0.001176340634235773,0.007985117711585499,0.0005100341263737374,0.017985124485072168,-0.028644779454208735,0.024504776320961597,0.004729679316127333,-0.027272728159275617,0.09999995727303568,-0.011213624917297826,-0.008695670590427973,-0.005763767788964369,0.081481387862401,-0.012195203098480989,0.04152809190716655,0.015625165444472344,0.03747399840950183,0.009259241205670676
2023-01-16/2023-01-22,0.01469906490463524,-0.07488987761385846,0.010059508062345124,0.003656186220664548,0.020922118328588146,0.015199781873873164,-0.008264350338680782,-0.01835501673148643,0.02884047041036153,0.012896153135646404,0.01310624615898659,-0.08407111813126089,0.06370475776008622,0.0011777260412340063,0.022591354828127574,0.00611620463346596,-0.028275177178254007,-0.00794662672697688,0.008924223696289202,-0.000224173646560355,0.009345828123021649,0.04955284842925134,0.002547146522640098,-0.021052664348975347,0.0026087037680146974,0.0034247053021596585,-0.03703699679674388,-0.03153589575139626,-0.010000113016416012,0.026774899830174004,0.004731519447987997
2023-01-23/2023-01-29,-0.03196136338336142,-0.004761845592295422,-0.0631328434380376,0.010273285082272654,-0.08683669048631759,-0.0939503498677422,0.032820338278849226,-0.017022406919185107,-0.062356887007814055,-0.05165511415424551,0.00043130904272947745,0.016019129255861575,-0.02313633988380437,-0.05352927427383125,-0.01406184904979979,-0.04356662676379364,-0.01843894019210235,-0.010675274096352605,-0.044545387076505794,-0.030642775213403084,-0.09444446430969444,-0.025545063030752546,-0.010000115851169333,0.019713079947771606,0.005782028146877671,-0.0648464161258071,-0.07362631849377277,-0.0909495389955487,-0.03030311075264902,-0.07183182295776835,-0.0016654422362955001
2023-01-30/2023-02-05,-0.008076039048227734,-0.022966541691846754,-0.01351371021218839,-0.010948825758784642,-0.05584899265829668,-0.015384800765830375,-0.0193643415724305,-0.030506905071576162,-0.0799268436598558,-0.026850793565621367,0.020258646262442337,0.07557082540563487,0.013157956494544765,-0.06774408782692398,0.0,-0.01747863985476672,0.011215129062749796,-0.02132996012253674,-0.01834863895116401,-0.0281418378416306,-0.028629762418063587,-0.044444413096714874,0.01010112830444121,0.01933229269111192,0.0,-0.05109487760821407,0.01225776314579008,-0.012681148868987524,-0.037660099776431144,0.0003235275423749684,-0.012195196028509048
2023-02-06/2023-02-12,-0.03017250517975656,-0.02056808347396588,-0.09589026938637779,0.021428563725711003,-0.06075137934610486,-0.10624992237897712,-0.007341827032813275,-0.04613602788795723,-0.03249334130344905,0.03626330982587178,-0.01901152819516383,-0.06983987783712897,0.038961018034423756,-0.0599999735980975,0.0,-0.09218324786293408,0.039075855532914705,0.0,-0.007873135948497145,-0.002160960060594519,-0.015789585413852225,-0.11581401903534172,0.13333320897332102,-0.02586218635927595,-0.03305551655003347,-0.03846156451548444,-0.011718770993340621,-0.027522781816532227,-0.018318202982826937,-0.034446921402118136,-0.011111089446804723
2023-02-13/2023-02-19,-0.0271605315834359,-0.0009999570444211292,-0.044396748333841995,0.018181855097086697,-0.077446806851167,-0.0034965662690746857,-0.06222897650729564,-0.030223683645573263,-0.11309120146201845,-0.03537481565311695,-0.0478035242426782,-0.029979214547605437,0.025000051697460224,-0.009219834335088106,-0.057358724291306395,-0.01840864747871085,-0.0557870119064755,0.020512964427055858,-0.018072200088964818,-0.015529724207536066,-0.03850251464755239,0.051551929585992085,-0.0002888194224563989,0.017699341209765684,-0.028834747474343447,-0.04239999112331616,-0.012252919000416806,-0.07735844300827044,-0.10771837806215379,-0.02203297235209234,-0.011235932902300516
2023-02-20/2023-02-26,-0.06091354813168792,-0.0115115511510826,-0.09877641192620956,0.011675838254931126,0.03182663248675266,0.04000008957082146,0.01441378310971575,-0.11255629265681155,-0.09582684886067305,0.03312313513608722,-0.0275893999581307,0.0,-0.03803167604103386,-0.03650690043783078,-0.02619495484483969,0.1445857606917782,0.01737093025877745,-0.07060305399006872,0.0,-0.04088371599291063,0.010567220079758632,-0.029514799292415295,0.0015715483884999326,-0.012173987235724049,-0.05417814481707128,-0.07268177686184119,0.0004000922948583785,0.08179956967521829,-0.06511404734421467,0.03865135935151498,-0.014520198630850412
2023-02-27/2023-03-05,0.0037836890436768744,0.13670893724052524,-0.09570728172779208,-0.005467747464652395,0.17523463494758085,-0.004723314073128981,0.05040221103485698,0.07203323908587755,-0.04444438858814925,0.04007629263727153,0.06930228532508953,0.0,0.039535268567383985,0.1144131335250913,0.03167582097407551,0.025369965539182582,0.018333137113023312,-0.027845333730563415,-0.008413789780446601,0.029324352825023325,-0.03137040095651278,0.027319631871265626,-0.05315803375690309,-0.022711394595587908,0.029126305702873667,-0.05045040220592212,-0.01159992545111077,0.13327006395362795,0.15505850729109039,-0.07918968075966037,0.03587439374333079
2023-03-06/2023-03-12,-0.017232099692976788,0.0022271436376462006,0.054474510687087196,0.06898135882350243,-0.06808680761320463,0.0016947980859745027,-0.029351625875621457,0.10518377023312686,0.01520570638269847,-0.06422004496770639,0.005219806154106443,0.07376285376687286,-0.025458539111806178,-0.06666656399260129,-0.041092863755237685,-0.015464129039959418,-0.027168463612030846,-0.06840941538159429,-0.01701427131879607,0.007431777940018147,-0.00568183826767843,0.1540391024348844,0.1808575495014222,0.006845737115822148,-0.04748420434910672,-0.005629953310875679,-0.07324967297101381,-0.06588816069295322,-0.010563431116479616,0.051807440958596684,0.038910324586787226
2023-03-13/2023-03-19,-0.13972590667748863,-0.022222216193765965,0.09815526460700275,0.21328227428474555,0.16244911929119676,0.014551584887893876,-0.047594101698501645,-0.05797171641061516,0.035242215499158736,-0.058823681945603945,-0.004759899204307194,-0.08147828475288721,-0.004760215359279729,0.15714292786223116,0.10787089796055804,0.00837710944702641,-0.04665770029534233,-0.01582093214074931,-0.04055201974018663,-0.09098363698076939,-0.13885712776020176,-0.004347897162927827,-0.17421138075495113,-0.06960088491090688,-0.09772211941725528,-0.08879777690206458,0.00436678990726147,0.00892862003714101,-0.10142362619418699,-0.013602745163498131,-0.011856457539171306
2023-03-20/2023-03-26,0.08280233521435232,0.02272726642168177,-0.03259402664918787,0.0,-0.034410051911924255,-0.0010005013150206077,0.007730694564279661,-0.05801980396630568,-0.04340420751081131,-0.04291655510888903,0.0,-0.008141632421785672,-0.024294659129718288,-0.0746914991185107,0.0,-0.09657322128891166,-0.01682357881761909,0.1373976309724818,0.0003748283531794794,-0.010008900721618974,0.021897795151104793,-0.02616132255843806,0.0,0.019038571955548367,-0.0007317890646816316,0.0052354439822708265,-0.043478307450933174,0.007079723462834586,0.022772419691096335,-0.030057709345382433,0.01987947782065347
2023-03-27/2023-04-02,0.029117709084701238,-0.033333392110782234,0.09909360169700565,0.01796107751673115,0.05454543182372973,0.007679418980851338,0.06109574183787769,0.11758238404661747,0.021352248679735286,0.06660851294043013,0.019130471250200953,0.0067768133684880105,0.10323589625039231,0.024016109739620317,0.0,0.04482750585074502,0.1068564398119991,0.07866670737024362,0.008946524567303937,0.06694592762885376,-0.016233789075955296,-0.024048513708772812,0.06382961976220058,0.05472706005549455,0.06847313278909173,0.047916809519539694,0.0954545310293986,0.040421793303473175,0.09293310638620667,0.026401697202378616,-0.09627879525031979
2023-04-03/2023-04-09,0.03598698033981784,0.048275894003299014,0.04609780127281993,0.03405878819797481,0.05172411749904304,0.023856748013820095,0.0020721086549873036,-0.026548643355577384,0.010452978201717311,0.03673475850464247,0.03408845719300779,0.030242649890871665,-0.017131724623563827,0.04560250886844752,-0.016393261556280292,0.023102419195272006,-0.04990141258953873,-0.0007415358344367018,0.049210848356817216,0.02603731152899158,0.07392743050291761,0.010815738146420673,0.11999996829039805,0.02799231729195739,0.05506752566953743,0.04373758956277518,-0.03692942830166668,-0.0202703031687681,0.009743310023865082,0.03157748284480566,0.12909905657193743
2023-04-10/2023-04-16,0.10963161384107889,0.05043857095300175,0.05004581329252078,-0.020999956216944282,0.008852406864608309,0.029126175311315894,-0.051790714963399376,0.3292929909446023,0.12068959365410836,0.007874067677065,-0.038872386318616,0.06588758427121699,-0.0073850422068239,0.06853586237782427,-0.014521638607371212,0.06523269075093774,0.06730778774912549,0.0719102508412921,0.01946901978282889,0.045261561239932746,0.033804569037139354,-0.010909091312645613,0.08892868492994044,0.026455045680214395,0.08017436346050699,0.09498088732864796,-0.02295710387713268,0.03195440936080285,0.06344862353397107,0.012031136436861711,-0.025324697883252312
2023-04-17/2023-04-23,-0.013275298856092466,0.023382061252330333,-0.005555338719539948,0.0980592217099927,-0.0054887548562477795,0.0236684808983878,-0.07092387620790619,-0.0311550601319166,-0.023076834781002975,-0.09375009686048064,0.02177784161316576,-0.08486576599897111,0.02558752350586091,-0.026239005902999324,0.019266660271778813,-0.06410240984823123,0.01567599569449518,-0.055374712948050075,0.032986099866749274,-0.008198641692740871,0.030915608999830813,-0.07490810973715334,-0.038256471797150304,0.030927620953777435,-0.02329194801842782,-0.00909610355192858,-0.028828849712886906,-0.04965748809911563,-0.01528006612227395,-0.02535189462295373,0.01265826346720833
2023-04-24/2023-04-30,-0.0685642046168522,-0.07384741204026146,0.005586372913287008,-0.06511632178046944,-0.023411310828075238,-0.022151951468920683,0.017548908893062043,-0.019607843137254943,0.046456685349981486,0.00023010193078509822,-0.04219219924559259,-0.009433962264150941,-0.023030668872892845,0.07784430072711945,0.047286102761394444,-0.03013717970644847,-0.006564294294717721,0.036699515893724666,0.0,-0.029695059908857124,0.049596259449353974,-0.006449674659959936,0.029894230811832845,-0.019999903855970724,-0.07472176590198454,0.07085925118887659,-0.021335729724921593,0.022522547543794458,0.0,0.021228151814583818,0.0013157668800520828
2023-05-01/2023-05-07,-0.02777765392293785,1.9763445007869862e-05,0.09004639658749358,0.07105962889819262,-0.039383717697603515,-0.022653594569917557,0.00661116769599257,0.016000000000000014,0.0,-0.0904721342467919,-0.013624016456643795,0.027809506370907844,-0.007837166914846372,-0.016666749172603024,0.01764700341966985,-0.008474411782075753,-0.03186300368375583,0.0525064843318539,-0.04756304251409749,-0.015715528095891718,-0.016483515835814866,0.04499999084443029,0.02670415196024889,-0.036832841732017285,-0.03264604797258486,-0.04098363835898344,-0.06587677354864452,-0.0651981791071945,-0.02586207636745841,-0.03325534939156982,-0.03942177777866329
2023-05-08/2023-05-14,-0.051428689358585244,-0.021189422625053966,-0.013517192371911513,0.036400356558011104,-0.03743306225535714,0.02052960353537725,-0.007709871978065497,-0.03149606299212604,-0.005267078420025606,0.021143694104080124,-0.020257789665601766,-0.0409562476273021,0.05219227348138644,-0.005649652729222021,0.0,0.054130790239196536,-0.037223394377879804,-0.029345202675541193,0.001985133413992868,-0.014285521195749773,0.020670362268899956,0.018779694272310632,-0.03182567656638635,0.006927304350609731,-0.011367565244767786,-0.021367444572701455,-0.011161854177977104,0.049010287246243234,0.026548680366553334,0.017441957123215168,-0.0025198507601220665
2023-05-15/2023-05-21,-0.050301281523082886,-0.007290970744914693,-0.04083308963143151,-0.051236107769738526,0.0,-0.011356199169953118,0.08230220446793024,-0.024390243902439046,-0.01664157337493266,0.004705866631613542,-0.061560226428463594,-0.02521739720146432,-0.03731838403792642,-0.022727198148041694,0.026597411223242995,0.0054055651571705,-0.01540715166812312,-0.05155317351838251,0.0,-0.010741879767385498,-0.09906950778490764,-0.02999647751826484,-0.007870596441378663,-0.10037043372737042,-0.034854650922185204,0.017467203987955093,-0.025141166425690642,-0.025423078967775514,-0.012931181287924365,0.0007498930966824968,-0.018895790099685228
2023-05-22/2023-05-28,-0.0656516587841447,-0.02071912145811161,-0.0319519804666305,0.002381546716115457,-0.03740746797899264,0.0013128913155002753,-0.024195742951832022,0.03750000000000009,0.04230779574926302,-0.03278684408498611,0.001502154515814036,-0.0831598715472811,0.037275291888886564,0.019185986885586148,0.03816791191272362,0.0053762768742045,-0.057637867796597186,-0.016752392776403946,0.0,-0.030506641795597478,0.008474841375739839,-0.03165498377508613,-0.026280222710819423,-0.010784428294585369,-0.010796589560420844,-0.012017108661848241,-0.03520779622967385,-0.006180487466303286,-0.017467159852817327,-0.012407348195495715,-6.994092640999483e-05
2023-05-29/2023-06-04,0.038696528959173415,-0.023148179545738445,-0.019977733110712492,0.008805947766577393,0.09272800995361274,0.11438854359076878,0.02343325735624857,-0.00024095405057733554,0.06937265184441377,0.024697309516932053,0.0,0.08108108108108114,-0.08004060676187563,0.0496291327567111,0.051470694657892446,0.0,0.027578353294649194,0.0,0.00999426508251311,0.026355637692327516,0.11111109675025355,-0.025000137333544115,0.0,0.017918823472497625,0.06059461294622226,-0.0026064846131430564,0.05122179240084335,0.0,0.0,0.005059052798240149,0.006935309580268223
2023-06-05/2023-06-11,0.1062091989381373,0.002369664304909147,0.017786846082987307,0.034185089654629186,-0.022887279708972086,0.04029409423740504,-0.013045741007990386,-0.01582711658538538,0.07869202154732391,0.02599242018406711,-0.0004998984436371812,-0.0006999969482421875,0.07919939887924343,0.07608697991661884,0.037315209728133736,0.0,0.007293040217819735,0.0,0.019180465868293695,0.0479670170693427,-0.02222221963726778,0.0,0.0,-0.0017650185604789481,0.07132709195132869,0.11488032141221938,0.060716128086644394,0.0,0.0,0.04506227017785425,0.021809235142020267
2023-06-12/2023-06-18,-0.047562824567035644,0.039243491415583254,-0.03387645483192969,-0.04178962474763992,-0.012612680746749594,-0.00197898771557925,-0.018073995516802666,-0.02857142857142858,-0.007279948945794534,0.013357935273557997,0.025012475358589192,-0.09086362256905145,0.00048215774604210004,-0.07121212727316362,-0.05074589331682611,0.07700535346430382,0.054160066214337554,-0.10773061821501373,0.0008554317776361398,0.0028677086405988206,0.008522770871301155,-0.023076859030062846,0.0014581743374832978,-0.06679763354049961,-0.03974819441116573,-0.004065000444222422,-0.0014677605567576801,0.12615957595403127,0.19555552451407476,0.059633138514758155,-0.031929352274453704
