Date,BCOLOMBIA.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GOOGL,JETS,JNJ,JPM,LQDA,META,NKE,NVDA,PBR,PFE,RBOT,UBER,VOO
2023-02-05,33840.16015625,30834.041015625,5886.17724609375,2088.82666015625,2652.560302734375,39498.640625,210.87451171875,13520.55859375,1926.524169921875,21.156023025512695,118.69999694824219,3603.637451171875,1056.0882568359375,53248.125,8444.7666015625,465.54937744140625,35988.8359375,11632.056640625,11900.095703125,16918.5625,2149.90185546875,39869.76171875,500.6730651855469,27573.607421875,11533.0234375,24349.123046875,4751.517578125,10159.0419921875,3706.2724609375,6511.1259765625,152.72427368164062,103.38999938964844,34.45321273803711,308.510009765625,46.629661560058594,127.80999755859375,1356.67333984375,77.92371368408203,432.8699951171875,30.8799991607666,10.835577011108398,1828.88134765625,64.78677368164062,104.40153503417969,20.739999771118164,153.62957763671875,134.10655212402344,7.130000114440918,185.82017517089844,123.23322296142578,21.08466148376465,7.264811038970947,39.43244552612305,88.5,33.09000015258789,368.0130615234375
2023-02-12,32819.1171875,27877.35546875,6012.3095703125,1961.927734375,2370.7255859375,39208.6484375,201.14559936523438,13081.23046875,1996.38623046875,20.753814697265625,110.41000366210938,3744.038818359375,992.7230834960938,53248.125,7666.30029296875,483.740966796875,35988.8359375,11540.4755859375,11874.3818359375,16651.4296875,1900.9132080078125,45185.73046875,487.7246398925781,26662.146484375,11089.4453125,24063.78125,4620.7421875,9972.947265625,3578.603271484375,6438.7802734375,149.27438354492188,97.61000061035156,33.64933395385742,309.8900146484375,46.313209533691406,126.45999908447266,1358.5472412109375,78.90100860595703,422.3399963378906,30.200000762939453,10.426069259643555,1895.8558349609375,64.25715637207031,94.2284164428711,19.649999618530273,151.33364868164062,134.0590057373047,6.869999885559082,173.48727416992188,118.03775787353516,21.249542236328125,7.727238178253174,39.2713508605957,93.5999984741211,34.29999923706055,364.29254150390625
2023-02-19,31927.736328125,26639.68359375,6121.62451171875,1809.9825439453125,2362.436279296875,36768.734375,195.0662384033203,11601.859375,1925.764892578125,19.761709213256836,107.0999984741211,3837.639892578125,983.5703125,50193.89453125,7525.1748046875,456.7547607421875,36727.0703125,11331.912109375,11689.9755859375,16010.3037109375,1998.908935546875,45172.66796875,496.3570556640625,25893.35546875,10619.2529296875,23768.9296875,4263.2880859375,8898.677734375,3499.755615234375,6366.4345703125,151.02691650390625,97.19999694824219,33.43180847167969,308.239990234375,47.523948669433594,125.73999786376953,1410.078369140625,77.10780334472656,420.05999755859375,29.770000457763672,11.222650527954102,1872.106689453125,65.64047241210938,94.00920867919922,19.899999618530273,149.6910400390625,135.19964599609375,7.829999923706055,172.22213745117188,120.55824279785156,21.372455596923828,7.740642547607422,38.671714782714844,92.0999984741211,34.77000045776367,363.515380859375
2023-02-26,29982.90234375,24008.31640625,6193.099609375,1867.5880126953125,2456.933837890625,37298.7109375,173.1103057861328,10490.0888671875,1989.552001953125,19.216495513916016,107.0999984741211,3691.68798828125,947.6631469726562,48879.06640625,8613.2060546875,464.6888427734375,34134.02734375,11331.912109375,11212.0458984375,16179.4912109375,1939.9114990234375,45243.671875,490.31439208984375,24490.501953125,9847.427734375,23778.439453125,4612.02294921875,8319.248046875,3635.026123046875,6273.99267578125,145.24525451660156,93.5,32.353675842285156,304.0199890136719,46.37790298461914,124.80999755859375,1400.708984375,77.55609893798828,410.6300048828125,28.84000015258789,10.343297004699707,1848.2581787109375,66.04360961914062,88.80806732177734,19.350000381469727,146.6128692626953,133.9544677734375,7.480000019073486,169.74160766601562,113.991455078125,23.269073486328125,7.626710414886475,37.36505889892578,84.0,33.400001525878906,353.8111877441406
2023-03-05,30096.353515625,21710.546875,6159.2373046875,2194.8544921875,2445.32861328125,39178.6484375,185.5800018310547,10023.8623046875,2069.2861328125,20.548246383666992,107.0999984741211,3837.639892578125,1056.0882568359375,50427.3515625,8831.7236328125,473.2080993652344,33183.546875,11236.5693359375,11540.8310546875,15671.9326171875,1992.9091796875,42838.60546875,479.1786193847656,25203.814453125,9350.6201171875,23502.611328125,5226.66845703125,9609.2177734375,3347.1689453125,6499.068359375,149.52212524414062,94.9000015258789,32.3063850402832,312.45001220703125,48.38348388671875,124.58999633789062,1452.2401123046875,77.55609893798828,416.54998779296875,29.739999771118164,11.38807201385498,1868.1319580078125,68.28063201904297,93.31173706054688,20.1200008392334,144.7798614501953,136.54933166503906,7.340000152587891,184.5450439453125,116.79200744628906,23.872634887695312,7.479269981384277,36.82807922363281,82.5,34.56999969482422,360.6595153808594
2023-03-12,29577.7265625,22893.220703125,6584.10986328125,2045.4140625,2449.47314453125,38028.69140625,205.10000610351562,10176.2822265625,1936.395751953125,20.655498504638672,115.0,3739.939208984375,985.6823120117188,48355.15625,8695.1513671875,460.3516540527344,30913.48828125,11045.3876953125,11626.6015625,15582.88671875,2299.895263671875,50586.29296875,482.45904541015625,24007.03125,9297.9765625,21781.052734375,4882.29296875,9507.7109375,3520.577392578125,6751.94921875,147.01736450195312,90.7300033569336,28.813140869140625,303.6300048828125,44.67731475830078,125.97000122070312,1452.2401123046875,79.6182861328125,408.0899963378906,28.950000762939453,10.534839630126953,1837.32763671875,71.93260192871094,90.30264282226562,19.15999984741211,142.5144500732422,127.03480529785156,6.159999847412109,178.82688903808594,113.78384399414062,22.94830894470215,7.291618347167969,35.252925872802734,67.19999694824219,31.110000610351562,344.53436279296875
2023-03-19,25444.94921875,25140.306640625,7988.3837890625,2377.689208984375,2485.117431640625,36218.75,193.2100067138672,10534.9189453125,1822.490234375,20.55718231201172,105.62999725341797,3722.135986328125,1140.575439453125,53571.25390625,8767.990234375,438.8727722167969,30424.408203125,10597.4736328125,10568.771484375,13419.0927734375,2289.8955078125,41773.578125,448.8793640136719,21661.013671875,8472.3369140625,21876.166015625,4925.88525390625,8543.4072265625,3472.688232421875,6671.89501953125,153.45248413085938,98.94999694824219,26.481056213378906,293.510009765625,40.8972053527832,128.8000030517578,1431.627685546875,74.4179916381836,407.4100036621094,28.420000076293945,9.838319778442383,1736.269775390625,71.43751525878906,101.25294494628906,17.520000457763672,143.2382354736328,119.58285522460938,7.21999979019165,194.86563110351562,116.59236907958984,25.71066665649414,6.69515323638916,35.88835144042969,71.69999694824219,31.780000686645508,349.5856018066406
2023-03-26,27551.85546875,24320.8828125,7988.3837890625,2295.872802734375,2482.630615234375,36498.74609375,182.0,10077.658203125,1744.275146484375,20.55718231201172,104.7699966430664,3631.70849609375,1055.3841552734375,53571.25390625,7921.23583984375,431.4893798828125,34604.6484375,10601.4453125,10462.98828125,13712.9404296875,2229.98876953125,41773.578125,457.4254150390625,21645.166015625,8516.693359375,20925.02734375,4960.7587890625,8737.958984375,3368.30712890625,6804.52880859375,158.6500701904297,98.12999725341797,25.833786010742188,298.9200134277344,39.84358596801758,129.72000122070312,1414.762939453125,68.77836608886719,409.1499938964844,29.049999237060547,10.021156311035156,1812.2867431640625,72.29203033447266,105.05915832519531,17.290000915527344,143.49205017089844,118.72740936279297,6.849999904632568,205.2260284423828,116.90226745605469,26.764081954956055,6.500799655914307,36.147891998291016,57.0,30.75,353.16033935546875
2023-04-02,28354.1015625,26730.927734375,8131.86376953125,2421.102294921875,2501.696044921875,38728.6640625,203.39999389648438,10292.837890625,1860.458984375,20.950448989868164,105.4800033569336,4006.631103515625,1080.730224609375,53571.25390625,8276.326171875,477.5968933105469,37326.88671875,10696.29296875,11163.443359375,13490.3291015625,2176.36083984375,44439.97265625,482.45904541015625,23127.27734375,8924.7861328125,22922.416015625,5161.28173828125,9550.005859375,3457.236083984375,6149.39697265625,163.25363159179688,103.29000091552734,27.22351837158203,308.7699890136719,43.33717346191406,128.4499969482422,1439.123046875,77.19999694824219,423.8800048828125,29.81999969482422,10.970162391662598,1816.460205078125,75.63880157470703,103.35533142089844,18.6299991607666,145.7010498046875,123.8601303100586,6.909999847412109,211.13348388671875,118.77139282226562,27.761526107788086,6.990035533905029,36.514835357666016,68.0999984741211,31.700000762939453,366.8166809082031
2023-04-09,29374.4765625,27963.1640625,8408.8251953125,2546.331787109375,2561.37841796875,38808.9140625,198.0,10400.4296875,1928.8023681640625,21.66461944580078,108.66999816894531,3937.990478515625,1130.0145263671875,52693.0390625,8467.5283203125,453.76397705078125,37299.19921875,11222.6650390625,11454.1083984375,14487.6337890625,2199.899658203125,49772.7734375,495.9638977050781,24400.8359375,9315.1337890625,22075.904296875,5056.6611328125,9643.0537109375,3566.40673828125,6943.2783203125,163.0160369873047,102.05999755859375,26.50009536743164,312.510009765625,42.385231018066406,130.35000610351562,1446.6185302734375,77.62000274658203,424.2300109863281,29.649999618530273,10.735087394714355,1788.636962890625,74.05640411376953,108.02838134765625,18.1299991607666,155.24212646484375,121.16069793701172,6.75,215.2776641845703,116.42772674560547,27.02193832397461,7.16428279876709,37.14132308959961,63.900001525878906,31.18000030517578,366.6996154785156
