Date,BCOLOMBIA.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,BRK-B,CBU7.L,CENCOSUD.SN,CHILE.SN,EIMI.L,F,FALABELLA.SN,GE,JNJ,LQDA,NKE,PFE,UBER
2020-03-22,-0.3461539400079844,-0.23456814282251826,-0.12499999068031675,-0.10853655286460118,0.08280248648742794,-0.20072717029268727,-0.2345360545230245,0.0,0.0714284087056749,-0.18276869652341088,-0.32293576743430197,-0.15254224091567725,-0.22761885660196635,-0.2277673923943433,-0.21783985351546442,-0.15934759691258682,-0.22033925814718935,-0.16872444391956753,-0.2909951632452571,-0.26262621939302355,0.0,-0.21110401562190872,-0.3019417438845641,-0.39183664811418495,-0.009901069034668142,-0.11111123099354003,-0.17530668005159133,-0.13411403847483583,0.007287567345168666,-0.2694204676868699,-0.0001438587879323272,-0.09434769043432667,-0.23090607714646927,-0.2761506247113996,-0.1694265755852743,-0.10723048072091235,0.027500033378601074,-0.1075683151696798,-0.1131151451748128,-0.05619470957199524
2020-03-29,0.3743317052744406,0.1961292731794777,-0.011904739588241675,0.14911070035442142,0.0627452476364383,0.13739764519548414,0.25252545603137744,0.0,0.0068966313274427815,0.07207197412223021,0.8482389145586644,0.0999998883767863,0.35635023803290844,0.22183725989592862,0.22127584266720812,0.23880616557838397,0.1739133565988098,0.14823485260770664,0.2299465123934894,0.2392692452804963,-0.05042017417413491,0.2722347917674648,0.39082074675150036,0.4261741805186863,0.0027214563768631628,0.08051028157554119,0.08070153399791424,0.05645070117214357,0.019968126772252903,0.23188405897131026,-0.0775539980767288,0.04270295026832227,0.1986142937309643,-0.08092485208099909,0.16871188758243671,0.027275107696885792,0.13138684776423126,0.2339511559452223,0.0651498602179934,0.2789498726779953
2020-04-05,-0.05371403048250756,0.029620868540570333,0.018072211752797385,-0.019047734575080244,-0.0627306328916849,0.06000003031943035,0.22043005563918117,0.0,-0.0022832317513411526,-0.01680641967466512,-0.11290336016445734,0.0,-0.09272759404389852,-0.006648253954103733,-0.00871087867549436,-0.06626520474617914,-0.04259257643892955,0.009221576310482593,-0.01521753727618158,-0.08489322746861971,-0.061061923383100236,-0.11475415579383763,-0.1400001082559439,-0.029411459955494212,0.0,0.0,-0.025551063295187193,-0.007347252016655426,0.0012768331680064193,0.15424834242990615,0.24612060098907884,-0.0027002460754498303,-0.18304426226893533,0.21257869831003195,-0.11679828757915289,0.0893957235336802,0.06451606618171479,-0.05250507519541481,0.0886730982698185,-0.1634897683123817
2020-04-12,0.09663881751613013,-0.01986731282185561,0.017751489314123514,0.014563156161879975,0.03543785123800425,0.018113170416932167,0.03964753626224904,0.0,0.04347836165600172,0.02564104663180622,-0.042975038327677684,0.0045662485401165576,0.15230497574717483,0.0,0.05787980294432815,0.10967755143164859,0.06211306861654964,0.05076182736606505,0.04420233257871864,0.08149994749403944,0.055607975862980163,0.051851865013844645,0.034883730629512666,0.05818168373908583,0.0,0.03125001462717636,0.11010315056690612,0.08691264056455972,-0.003683793276923253,0.06455268820837046,-0.02371551348397838,0.08122740295373942,0.26650954672176064,0.08921156086929138,0.06092144817018097,0.052619939290095896,0.11111115392477444,0.10055781288788013,0.05202136936738033,0.18799303124006417
2020-04-19,0.015325766748897518,-0.013783895351290654,0.02093016094425959,0.028708310075761467,-0.04182502389284126,-0.022238594365125985,-0.1737288686629912,-0.1500000432859958,0.039473558393259944,0.03369868436911094,-0.016343928450732625,0.0,0.048695665113326125,0.0,0.03075616544426385,0.04651153368746286,0.07421160491918566,0.10956642159773367,0.009615198612660691,0.03767886100698181,-0.009821437220423168,0.043661894613080454,0.10101620204925732,0.12027483226153857,0.0,-0.018181844589714058,0.05526328138014214,-0.013619477092057686,0.004266255020759058,0.037340449708303636,-0.04048579315516032,0.005425754302281316,-0.04655490507000304,0.047619174914462103,-0.0420167818824948,0.07640013625299291,0.3272727619517932,0.035948979290918226,0.04295006622174258,0.032829191059059015
2020-04-26,-0.13056618556701027,-0.08194000592624617,0.06492047696457348,0.01167297249811483,0.021825590606721512,-0.021986527048653115,0.07179488245487908,0.0235295682832799,-0.04219402539201422,-0.06300481970709582,-0.19380534021273033,0.013698640781285798,-0.10904867122277695,0.053149202567700726,-0.0464922537012743,0.016666617122278016,0.06390311768242873,0.008733081619467065,-0.13227463681799867,-0.12127820504411135,-0.04418394368703327,-0.007422262608881569,-0.1257731741954865,-0.02174864685526323,0.0028693893156084282,-0.07407399873776066,0.0006009722944657625,-0.0244769495317938,0.00042479153398677916,-0.02163883581180248,-0.04782005724405891,-0.016189264723044938,-0.048828328292298995,-0.05681816731991973,-0.08479537978122875,0.01868206317740473,-0.17808221325594198,-0.0171284647467822,0.012733756522330664,0.05321427753993446
2020-05-03,0.09895834568485617,-0.044776356083651714,0.0021389107760882986,-0.023255713609547146,-0.02524297915869378,0.0,0.09424086187307701,-0.06896565449382908,-0.013215720563669708,0.0017241286957165869,0.012074824316906652,0.0,0.00749067368603451,0.007850699331184874,-0.015096684199653043,-0.005464419564282563,-0.0032465269543807684,-0.04502120349659533,0.0304874452088173,0.06942177523742687,0.023584838839184386,-0.023793453207248905,-0.04481140801292327,-0.0052687247260213566,-0.0014280508082978871,-0.01333341854280623,0.02155690325857762,-0.02064125035023956,-0.0005661842132118622,0.058700272373792606,0.08714921577055734,0.0033755240983432966,0.01026720871599851,0.09879513923795358,0.038338686871316696,-0.04242594444618919,-0.14499998092651367,-0.032024097743792335,0.006955349117579557,-0.03730079315046453
2020-05-10,-0.05213251426348131,-0.013804456222649142,-0.04482393119250494,0.015476078723399178,-0.003983908412363513,0.0,-0.023923413073260846,-0.012345660869304442,-0.026785823130867525,-0.00860597049280476,-0.036876428327884514,0.004524923296835626,-0.05111526817769041,-0.05257794005454308,0.005230126284862413,-0.0219780475236101,0.04234521218119447,0.029917887194511383,-0.04149281962027829,-0.05332314247504799,-0.01013818600552674,-0.05222829196363121,-0.018518438820643635,-0.03707635047832858,0.0,0.013513601041513112,0.07285462452442171,-0.03197019979432758,0.001841060080643997,-0.062277326202509586,-0.0353260557394528,0.01640031027700739,0.06504029396337829,0.05482438076649321,-0.03230780581511283,0.002765107361917707,0.32163743831558445,0.057516860830870487,-0.011158381525055772,0.1549842064273954
2020-05-17,-0.10333320584192929,-0.06687910736219171,-0.043575284605276154,-0.052754852276983066,-0.03299993882215535,-0.05658904735166803,-0.053921512252550485,0.0574998332812775,0.01805275259802097,-0.0798609425585225,-0.05855863499674108,0.0,-0.069539829234186,0.023926964055573263,-0.05831058625967722,0.022471936818964755,-0.003125099237223039,-0.018485595695592938,-0.06335453113507594,-0.09387768456565271,-0.06890123142747862,-0.08523142727472643,-0.11823903283045722,-0.10891088059402054,-0.010014465219127744,-0.02666663737591035,-0.005117515938320549,-0.042866039430891956,0.0009895348733119924,0.0871012927562278,-0.06338032177855846,-0.0024823941147286144,-0.06488538571595936,-0.11012106066890048,-0.12718592981685628,0.011701531138454069,0.08702059845030741,-0.038359476994852315,0.02461897853385686,-0.009759063308616311
2020-05-24,-0.013940540680185243,0.019795235381437903,0.07359816366229377,0.022277432134930164,0.129265691546802,0.018899069620772257,0.020725432169040436,-0.05437337337715065,-0.011628030432700998,0.039811898938741264,-0.028708015472076576,0.0,0.008421274644559995,-0.02799258188023912,0.0021773015244408445,0.007692330307666584,0.039185165930327726,-0.006414764564241837,0.03580917817557916,-0.017116821712207297,0.0,0.0032127267558552663,0.019971431757751734,0.0061729437762421124,-0.0028863532487427568,-0.06849317598124316,0.036333137156286055,0.03355977947285815,-0.0005649049132397943,-0.018811878385327163,0.006015102200779943,0.01659061005409246,0.15306145538039373,0.014920344152748788,0.16757732516926538,-0.040348381493304,0.14518313588047627,0.0777100063527758,-0.006885879924856897,0.07268249219672973
