Date,BCOLOMBIA.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GOOGL,JETS,JNJ,JPM,META,NKE,NVDA,PBR,PFE,SGLD.L,VOO
2015-07-26,-0.022744720362892545,0.0,-0.035294261181620934,-0.030023252514641774,0.0010425811829988252,0.0188679814233097,-0.03265310937241439,-0.002688283654318835,-0.003067801476478338,0.03305778151788652,-0.01757814981607997,-0.017699292048023896,-0.011976017503920855,0.0003431828321918129,0.007117741681816447,-0.03137241104601518,-0.019491102456788978,0.0,-0.014036720814208925,-0.04048560018192404,0.055727619682012675,-0.025217996924154162,-0.027451038684451867,-0.014492895336808864,0.0,-0.019607692890651895,-0.00841367969154505,-0.013698789348320584,0.00264854683578597,-0.0012970441499333685,-0.03949979704845774,0.09608502476382341,-0.011049841354160872,-0.018279154806497222,-0.0008512787110923625,0.00228748563538983,-0.030475406734877253,-0.014730701134580526,-0.013592946133800798,-0.03873988319620969,-0.02042174273248154,-0.004026120207930695,-0.054698948906350964,-0.06410619841827947,-0.017387559953224274,-0.009292507934986372,-0.004334543270238522,0.020848722749475357,0.0016844284230139728,-0.03238674053014001,-0.1635219402872009,-0.023096798773887928,-0.03978418056254551,-0.021452890191664964
2015-08-02,0.027153322203785635,-0.006557666830069198,-0.03658529820925793,-0.001190251320221325,0.010416886634566858,-0.0488215916708874,-0.004219617037455881,0.018329073814005614,0.012307834369100545,-0.04000000340265564,0.09343935857482943,-0.027026850816393444,0.0030301964298253825,0.0,0.018845423515712723,-0.008097322434317933,0.021535058875347568,0.004830928031309467,0.014766617961044615,0.007032307208312938,0.03812335325960592,0.0026775892894570497,-0.004032168736460062,0.018382600608168653,0.0,0.014615310709627627,0.01090921352191776,0.008333276481416352,0.0,0.0,-0.02570294640328663,0.012712030497978644,-0.0011176077489934988,0.010548711456028759,-0.004088655238331351,0.00315363496208354,0.00726444122372949,0.018053680784635873,0.009169581327536092,-0.00664303007250211,0.030576432689384037,0.007901232536022817,0.013592316909804003,0.004169481388956564,0.016832006187682325,0.010690771169199698,-0.005514488385576999,-0.030325053659181922,0.01973644099469385,0.027291609887484913,0.022556691170265042,0.05253997487316475,0.008754658538170812,0.011958103876141823
2015-08-09,0.007552984116390826,-0.005427083935233501,0.018987247757605408,-0.04648418395769993,-0.03092796629751593,-0.08672559114568767,0.0,-0.024136671592432712,-0.048632283693975986,0.0,-0.014545424479637914,-0.09722229238119284,0.003021304789637025,0.0,-0.03352597072992258,-0.00823692266138476,-0.0108111764933837,-0.049679496019640945,-0.019917116452580763,-0.022346237459833773,0.0,-0.04804352332566297,-0.00817035345147843,0.010830493833008381,-0.028890389401381,-0.02350277866265893,-0.02877683631017125,-0.013774114002545912,0.0,-0.006493391746356769,-0.047650410463102144,-0.025235486310029143,-0.007270331024190169,0.005674635893386792,-0.00856677209703649,-0.0012823063437177318,-0.039320179184958115,0.019811507152265984,-0.01991788923012283,-0.020062450147876887,0.00817436729809895,-0.007178386630582345,-0.011877284971611002,0.010479294777967496,0.02971150353371521,-0.013571181048233627,-0.007004348522681836,0.0030849834355337613,-0.0061622062361949,0.15187958730539464,-0.11029438918136136,-0.02412680859062233,-0.0005568994129470095,-0.011816797385522437
2015-08-16,-0.03523261100166697,-0.023976284325455954,0.012422638897976235,-0.012500068529175179,-0.01063829383311865,-0.021317816105312137,-0.01694895085570214,-0.010863764742265691,-0.02236425319404245,-0.05000007531920059,0.03321037897319634,0.03487197500364836,0.015060168778239014,-0.00034306509813986086,0.013157870078419176,-0.012397115152207094,0.004918244415113682,0.0,-0.013803439380780214,-0.03142848443727975,0.019886466539595915,-0.03925257952847905,-0.0204912710500591,-0.027143229458954088,0.0,-0.027173695018175126,0.007407012934441459,-0.0005586502461226717,0.0,-0.01568628667282468,0.008352476745002946,0.017029569706069392,-0.0028168982201522974,-0.0068268596775000745,-0.005525956558047218,0.00024849883195443567,-0.01746915549224337,-0.018891487469105628,0.007201969480343573,-0.020928075252628298,-0.0013512748700348354,0.011752057088679324,0.011244636530882923,0.03759816893414669,0.021022172567878528,-0.0004048207824448591,-0.002351055452757156,0.0012724673835664557,-0.0013099731974369755,0.024368895183152217,-0.009917344756650515,0.011537667960480835,0.01629902209126821,0.00708076108170852
2015-08-23,-0.06759903932543798,-0.0037527147609867084,-0.018405036712073386,-0.012658087297948595,0.006451395516374969,0.0673266684877134,0.0,0.001098288258564395,-0.04248347210649328,0.04385974976114726,0.023214235968447072,-0.11496545763992616,-0.005934638470414311,0.0010663722195414227,0.011806416662485608,-0.03765722624227619,-0.03480153443201661,0.0,-0.050388549332185506,-0.0162244052600371,0.002785587603997719,0.0038974219363334672,-0.04184149207937826,-0.08810549055625938,0.0,-0.045491085392400876,0.001225572991456314,-0.03856911525423201,-0.016269285144698054,0.0,-0.08796135521974013,-0.06970578343755951,-0.09039537762321015,-0.058567760921319545,-0.06928266523451398,0.006501065524715299,-0.036000343950197355,-0.005804983142958742,-0.03980862140039332,-0.07016729538855937,-0.06224627250087178,-0.03677428664789151,-0.057131796896447984,-0.06577013203192261,-0.07145742988535142,-0.03289157260536846,-0.06319044529742635,-0.08854069552281607,-0.06549511986013845,-0.08793505949047264,-0.12019996369931163,-0.05039627473933872,0.039705759011111175,-0.05718163952168387
2015-08-30,0.020833286397604178,-0.05376688229042126,0.006249855019464956,-0.14102533624623603,0.00427371708984281,0.00742113938614497,-0.008620879107319013,-0.047723474729865045,0.030716521151191944,-0.05882349787454655,-0.02268756156082541,-0.16013452572630904,0.014925301460952944,0.0,-0.05250889455808738,-0.03478216305359305,-0.060281668356811036,-0.11298466007254382,0.004667692731045392,-0.06596694935921288,0.07222206154337951,-0.048543678911407095,0.0043669950348828035,0.038647200729079234,-0.06250000412857837,-0.06354474163266499,-0.051407343234046166,-0.04127897792882962,-0.07692343838425386,-0.11022582364830236,0.07119907596713748,0.04760653140500315,0.016148916046996753,0.011324722534918896,-0.005970206604635209,-0.0020570205493640747,0.046414169812785566,0.021361498216854846,-0.0024371585232327853,0.02398798284587289,-0.008657987321880833,-0.00960928710302722,0.023180127824927954,0.024315507395568536,-0.006086930485587949,0.003537458783253289,0.008333494859603663,0.05751815526304305,0.052680861350039354,0.06314066249487671,0.0967738434082801,-0.026237476953245853,-0.019468283345013493,0.009279480202908585
2015-09-06,0.026938872679369785,0.07064906754397682,0.006211601958901136,0.1164180845808287,0.047872588029825414,0.13996332340407558,0.08695678974953402,0.04698052399153285,0.003311296381068196,0.0,0.014285683672890404,0.10000039339433031,0.0,0.0,0.0665027347269076,0.04966324247512355,0.013189507803971878,0.0,0.012306547220767072,0.07544153575025692,-0.015544162087463564,0.019387758686779222,0.022164500024805633,0.024030939786802374,0.0016025665867684946,0.06428531916635505,0.07225788719691328,0.00727735915031702,0.0,-0.04477612156036881,-0.03548433179444177,-0.036698079381141335,-0.043398572039481276,-0.044938896837033226,-0.050488191668026206,0.00016487317032298776,0.04967216433118704,-0.008923634879833942,-0.03545251475510547,-0.04685207882851372,-0.01310058167593553,0.01005916584118327,-0.0461051580743298,-0.04658237096777951,0.016622925659085963,-0.040559181307185166,-0.04101061810561968,-0.030216512817417884,-0.024977574826674176,-0.043114779605143205,-0.10726655810271901,-0.03949766046570369,-0.01358013107568179,-0.03409542791997555
2015-09-13,-0.027822222172925182,-0.006107322058667708,-0.012345950766013636,0.046791190625834034,0.023349666925595258,-0.08077547332320045,-0.06400009422748676,0.02644636088946961,-0.042904402731166025,0.017857010619057423,0.0017605596607110918,-0.024242663890009952,0.017647077629161956,0.0,0.06004633003930393,0.03448297430848846,0.031952798080476574,0.0,0.010916704446308101,0.052238701963202905,0.03174619197982431,0.012011928633929747,0.042735187695834176,-0.00984084408962671,0.06000023355646422,0.08557030480276051,0.026474085600189712,0.04154098322092392,0.0,0.08593764304492058,0.04520920751893431,0.06100197645651484,0.02822016093206159,0.013344613820456486,0.010081243052631361,0.0,0.020399433012950885,0.024479561441986375,0.011088602837416639,0.03328210935367437,0.011062100946971132,-0.004638046713604238,0.03958350128066268,0.04187860093000917,0.030120524479090527,0.017741786035740503,0.017235699327033283,0.04294144192378879,0.022003357136206825,0.041379482208733886,-0.11627901788157657,0.051004115549673656,-0.01608429890061014,0.021700704452751518
2015-09-20,0.017171027861445864,-0.0013659479652505802,0.01875013360951283,0.003831118255013033,-0.02083295713059108,0.1862916892152331,0.03846168634807978,0.015565940649354681,-0.006896393553049274,-0.01754373201025239,0.019332120915582562,0.0037267112530428026,0.011560663860745723,0.01482709148812078,-0.010893565640465286,-0.0041665275545776925,0.031536342155261465,0.10123576638061493,-0.002394352913897335,0.02269510229205718,0.0,0.05065503664835891,-0.01639344404127241,-0.0007647098388706697,0.0,-0.034775477717070014,0.00820629097586667,0.018497296888318138,0.0,-0.014388580935898454,-0.006654518639882201,0.020436701560751835,-0.029925289592884097,-0.017279356763673093,-0.01585132668669531,0.0018960748225955726,0.025840210690564414,0.0016479183296471689,0.014279365204491468,0.026759117939171295,0.04157550739757321,0.010360319849751498,-0.006011840472154417,0.008576304620445452,0.02339179477187736,0.004950305923525411,-0.02589495269907638,0.025529466179418092,0.02888584433778263,0.028255545681551197,-0.021929800339092975,-0.0036399172473569052,0.031863282379336555,-0.001053495811623284
2015-09-27,-0.04742773326278049,0.0085471386053253,-0.006134826208386568,-0.05852406752825379,-0.04154012548468833,-0.02518530608276226,0.004115091973023732,-0.0010567379066297455,-0.05208328921619432,0.008928552779610577,-0.02586201545677258,-0.12004917061109344,0.005714333274575045,0.0,-0.019823628607531285,-0.04602505747478425,-0.021122499233923286,-0.04130366716582945,-0.023999747596864518,-0.03328729595836666,-0.015384737238129165,-0.009434053417725408,-0.025000134138351116,-0.04973202106772345,0.022012386613113444,-0.06565256030243027,0.003488691452529613,-0.0158910125110312,0.0029251654457020937,-0.09926996577131741,0.011106452265443156,-0.029633911645551847,0.021208168662999904,0.004182751824967523,0.0051700642579182166,0.0007816150775186159,-0.09346426602879399,-0.0005483410106599251,-0.010730271151589421,-0.04005791270326453,-0.05252104764527654,-0.007889461655255836,0.013831205966444715,-0.03142593797100901,-0.031428476177464804,-0.025591980600437658,0.008696917840605334,-0.01726705709319598,0.0864842052075867,0.013739922806984994,-0.08520177816783536,-0.02922360750084918,0.005862598238912442,-0.018708725261900705
